Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio,Profile Image
4/27/16,@RangerRidley,Rob Ridley,Q1: in one minute for #EnviroEd,7.25E+17,TweetDeck,2596,1075,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,Q1: What key characteristics of 21st Century learners do you feel could be better addressed in today's #EnviroEd?,7.25E+17,TweetDeck,2596,1075,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,21st Century learners are often seen as not having patience - Not true though-they lack patience for what they see are purposeless #EnviroEd,7.25E+17,TweetDeck,2596,1075,1,5,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"@KinderKids123 Sometimes in #EnviroEd we need to change ""desire"" to use tech to ""permission"" to use tech - right tool, right time",7.25E+17,TweetDeck,2596,1075,0,4,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"21st Century learning adds flexible boundaries (ie #GeniusHour, #MakerSpace) seems to me we should permit more flexibility in #EnviroEd",7.25E+17,TweetDeck,2596,1075,0,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,Permission to collaborate I see as a key place for allowing today's #EnviroEd learners to grow,7.25E+17,TweetDeck,2596,1075,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,Welcome @vivianharris45! #EnviroEd,7.25E+17,TweetDeck,2596,1075,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,Q2: coming right up ... .#EnviroEd,7.25E+17,TweetDeck,2596,1075,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"Q2: #EnviroEd is often seen as ""rustic"" or ""organic"" - before moving to glimmer & glamour in next Q-How is this beneficial?",7.25E+17,TweetDeck,2596,1075,1,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,Exactly! And what a resource in @Mr_Crozier & @DavidSuzukiSS for #EnviroEd collaboration https://t.co/Uq60IYoOWf,7.25E+17,TweetDeck,2596,1075,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,#EnviroEd has an organic flow making it less rigid. At least seemingly to many students who feels pressure within the walls of the classroom,7.25E+17,TweetDeck,2596,1075,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,Sign of a good #EnviroEd teacher? They can jerry rig a maglite flashlight when the last overhead bulb is burnt out ... yes I said overhead.,7.25E+17,TweetDeck,2596,1075,0,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"@KinderKids123 Agreed - though occasionally outdoors is not calming, (ie new to community, weather, bugs) slow introductions handy #EnviroEd",7.25E+17,TweetDeck,2596,1075,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,Any testing outdoors? If nature calms students who seem stressed - why aren't more exams done in reflection spots or under a tree? #EnviroEd,7.25E+17,TweetDeck,2596,1075,3,5,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"Q3: Tech grants instant ID, research, GPS in your hand. How to use tools to get them to look up from palm of hands effectively? #EnviroEd",7.25E+17,TweetDeck,2596,1075,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"All apps, or digital teaching devices for #EnviroEd will become tools rather than ""gadgets"" with frequent use in right conditions #peel21st",7.25E+17,TweetDeck,2596,1075,0,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"Everything old is new again? Can lashing, knots, woodcraft, fire building & pioneering skills be considered tech? #EnviroEd",7.25E+17,TweetDeck,2596,1075,1,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,@envirojer Exactly Jeremey - purposeful use ... not using tech for the sake of tech but for the sake of #EnviroEd,7.25E+17,TweetDeck,2596,1075,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"Q4: How, & to what capacity do you use 21st Century tools/practices to extend #EnviroEd experiences?",7.25E+17,TweetDeck,2596,1075,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,Using @Aurasma for #EnviroEd .. prepping the students before stepping into the wetland ... https://t.co/2qLqLunCPp,7.25E+17,TweetDeck,2596,1075,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"Thanks to Board's ITRT's we've created SharePoint site so classes coming to #EnviroEd Centres can ""extend experience"" -lead up & follow up",7.25E+17,TweetDeck,2596,1075,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,@envirojer Upper Pen not much different ... they both have Saults ... #EnviroEd,7.25E+17,TweetDeck,2596,1075,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"#KindergartenBioBlitz, daily updates on Twitter from #SugarBush, Skype storytelling over EarthWeek, Infographics, Online Inquiries #EnviroEd",7.25E+17,TweetDeck,2596,1075,0,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"Q5: Show & Tell time ... What are your students favourite apps, programs, techy tools for #EnviroEd?",7.26E+17,TweetDeck,2596,1075,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,NightSky app allows me to see a lot more than my eye alone can! #EnviroEd https://t.co/CHSSowAKpe,7.26E+17,TweetDeck,2596,1075,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,@Alexis_Curious @KinderKids123 Sometimes the students know the right tool for the task - that the T just hasn't been introduced to #EnviroED,7.26E+17,TweetDeck,2596,1075,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,@StellerStories can be used to front load #EnviroEd & also for students to create,7.26E+17,TweetDeck,2596,1075,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,I'm a #peel21st #EnviroEd teacher & see no conflicts ... #EnviroEd is just as 21st Century as digital tools https://t.co/0wr5reTkRQ,7.26E+17,TweetDeck,2596,1075,1,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,Q6: What key 21st Century strategies - beyond technology - do you depend upon for purposeful #EnviroEd!,7.26E+17,TweetDeck,2596,1075,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"#EnviroEd is meaningful for today's students when allowed to blossom through natural inquiry-I can't recall last time I heard ""just because""",7.26E+17,TweetDeck,2596,1075,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"... or the last time ""just because"" was taken as the end of a conversation in #EnviroEd https://t.co/hsQ3PmnAOM",7.26E+17,TweetDeck,2596,1075,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,"RT @Mr_Crozier: @RangerRidley I think #EnviroEd encourages creativity easily, but does well with a critical thinking layer. Need context, c…",7.26E+17,TweetDeck,2596,1075,1,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,#EnviroEd chat is evolving folks!!! https://t.co/yeZuTZvztg Pay attention to time changes as we grow globally!,7.26E+17,TweetDeck,2596,1075,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/27/16,@RangerRidley,Rob Ridley,What a fantastic #EnviroEd chat this evening ... always a pleasure to collaborate with such fine #solarpoweredlearners,7.26E+17,TweetDeck,2596,1075,1,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"@_mcisneros19 Quoted in ""Twitter Chat on #EnviroEd, ""What can/should 21st Century EnviroEd look like?"" 04/27/16"" https://t.co/9Yaiy8BFG0",7.26E+17,Storify,2596,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"@Alexis_Curious Quoted in ""Twitter Chat on #EnviroEd, ""What can/should 21st Century EnviroEd look like?"" 04/27/16"" https://t.co/9Yaiy8Tgxy",7.26E+17,Storify,2596,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"@amk_elon Quoted in ""Twitter Chat on #EnviroEd, ""What can/should 21st Century EnviroEd look like?"" 04/27/16"" https://t.co/9Yaiy8BFG0",7.26E+17,Storify,2596,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"@envirojer Quoted in ""Twitter Chat on #EnviroEd, ""What can/should 21st Century EnviroEd look like?"" 04/27/16"" https://t.co/9Yaiy8BFG0",7.26E+17,Storify,2596,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"@KinderKids123 Quoted in ""Twitter Chat on #EnviroEd, ""What can/should 21st Century EnviroEd look like?"" 04/27/16"" https://t.co/9Yaiy8BFG0",7.26E+17,Storify,2596,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"@Mr_Crozier Quoted in ""Twitter Chat on #EnviroEd, ""What can/should 21st Century EnviroEd look like?"" 04/27/16"" https://t.co/9Yaiy8BFG0",7.26E+17,Storify,2596,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"@PaulKelba Quoted in ""Twitter Chat on #EnviroEd, ""What can/should 21st Century EnviroEd look like?"" 04/27/16"" https://t.co/9Yaiy8BFG0",7.26E+17,Storify,2596,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"@pharand_nadine Quoted in ""Twitter Chat on #EnviroEd, ""What can/should 21st Century EnviroEd look like?"" 04/27/16"" https://t.co/9Yaiy8BFG0",7.26E+17,Storify,2596,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"@tina_zita Quoted in ""Twitter Chat on #EnviroEd, ""What can/should 21st Century EnviroEd look like?"" 04/27/16"" https://t.co/9Yaiy8BFG0",7.26E+17,Storify,2596,1076,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"""We’re Going on a Bug Hunt – Minibeast Magic"" #enviroed via @CreativeSTAR https://t.co/FmSJarRjjM",7.26E+17,Twitter for iPad,2596,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,"""How to get to know nature"" #enviroed via @DavidSuzukiFDN https://t.co/mDsUUUO1nm",7.26E+17,Twitter for iPad,2596,1076,1,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,Inside the schools with edible playgrounds https://t.co/xvpc4OQ5SA #EnviroEd,7.26E+17,Twitter Web Client,2596,1076,1,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,How to teach ... flowers https://t.co/7smQO6fUf8 #EnviroEd,7.26E+17,Twitter Web Client,2596,1076,1,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,#EnviroEd chat is evolving ... See post here for new changes in timing for more global discussion https://t.co/2Ko4JJeaeI,7.26E+17,TweetDeck,2596,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/28/16,@RangerRidley,Rob Ridley,Secondary Schools @JackSmytheFC today for Forest Succession program #EnviroEd Data Collection goes back to classroom https://t.co/LXeEh1u4kO,7.26E+17,Twitter for iPhone,2597,1076,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/29/16,@RangerRidley,Rob Ridley,#EnviroEd chat is evolving https://t.co/2Ko4JJvLDi ... join @stevenbody & @ChrisVella2 on May 4th next week!,7.26E+17,TweetDeck,2601,1076,2,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/30/16,@RangerRidley,Rob Ridley,#EnviroEd resources ... https://t.co/1OuabaSoWw,7.26E+17,TweetDeck,2603,1077,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
4/30/16,@RangerRidley,Rob Ridley,RT @PaulKelba: How can outdoor learning boost pupil dev. & wellbeing? Live chat 10:30am-1230 MT Wed May 4 https://t.co/rnMEZDsLjW @guardia…,7.26E+17,TweetDeck,2603,1077,1,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/1/16,@RangerRidley,Rob Ridley,Wise T's know it's the early bird that gets their #EnviroEd! Book PeelFieldCentres visit for 2016-17 from May 1-31! https://t.co/LLyZ8npG97,7.27E+17,Twitter for iPad,2600,1077,2,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/2/16,@RangerRidley,Rob Ridley,RT @EZECNSW: Are you ready for the 2nd Aussie #EnviroEd chat? Wed 4th May at 8pm AEST. Join hosts @ChrisVella2 and @stevenbody https://t.co…,7.27E+17,TweetDeck,2604,1078,2,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/2/16,@RangerRidley,Rob Ridley,@PeelSchools Field Centres offering #EnviroEd #OutdoorEd #Teambuilding & Historical Interp taking 2016-17 bookings! https://t.co/m4WsGO5JNK,7.27E+17,TweetDeck,2604,1078,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/2/16,@RangerRidley,Rob Ridley,Field Centre staff head into schools @ end of day this month to help classroom teachers determine #EnviroEd programming choices for next yr,7.27E+17,TweetDeck,2606,1078,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/3/16,@RangerRidley,Rob Ridley,This wk #EnviroEd chat is hosted in Oz meaning that's 6 am Wednesday morning Toronto/NewYork time...but great topic! https://t.co/sUNs0KuOjq,7.27E+17,TweetDeck,2605,1078,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/3/16,@RangerRidley,Rob Ridley,"RT @katyscott22: I just joined a #MakerEd #EnviroEd community at https://t.co/10DmeqI5Kb. Woo! Hoo! Thanks for the suggestion, @JoeyElle! #…",7.28E+17,TweetDeck,2609,1078,2,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/3/16,@RangerRidley,Rob Ridley,Great wake up for us here in North America ... #EnviroEd chat at 6 am ET Wednesday https://t.co/sUNs0KuOjq,7.28E+17,TweetDeck,2609,1078,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,#EnviroEd Teacher PD needs to be less a 7 course meal you eat out-more like a bowl of nuts on your own coffee table you can dip into all day,7.28E+17,TweetDeck,2610,1079,2,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,Bingo! Exactly ... Comunity based immersement into #EnviroEd is a key strategy in teacher comfort. https://t.co/a1y9oEg9GB,7.28E+17,TweetDeck,2610,1079,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,#EnviroEd retreats for educators are aweinspiring but need local examples & support for comfort-Our OutdoorCentres coach/mentor classroom Ts,7.28E+17,TweetDeck,2610,1079,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"With our busy schedules, Outdoor PD for us can be supplemented by Twitter chats, hangouts, online learning to boot #EnviroEd",7.28E+17,TweetDeck,2610,1079,0,4,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,For some great lessons on sustainability & #EnviroEd check out Canadian based @LSF_LST Respurces for Rethinking https://t.co/Y6603GcSUa,7.28E+17,TweetDeck,2610,1079,3,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,@ChrisVella2 within my own Board we have an #EnviroEd EdCamp each yr. Great success as educators speak rather than listen @ PD,7.28E+17,TweetDeck,2610,1079,0,4,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,Working last while on having local #EnviroEd providers work together. Ex: my program uses their program as lead/follow up. Extend experience,7.28E+17,TweetDeck,2610,1079,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,@ChrisVella2 No you're not @coolaustralia has offered an #EnviroEd epiphany or two to this Canuck as well,7.28E+17,TweetDeck,2610,1079,0,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"RT @ChrisVella2: Q6 Finally, it’s request time! We want to know what you want to discuss in future #EnviroEd chats https://t.co/Fn18N5LqIA",7.28E+17,TweetDeck,2610,1079,2,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,@EZECNSW @ChrisVella2 @KateHelene let me know if I can aid t all! #EnviroEd,7.28E+17,TweetDeck,2610,1079,0,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"North American #EnviroEd chat is looking @ hosting ""Solar-Power Math"" chat in June (stay tuned for more!) https://t.co/XJIrlMvwhk",7.28E+17,TweetDeck,2610,1079,3,4,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
